-0.21521131918200204, -0.2973714211983669
-0.20776802365143499, -0.29019511754666549
-0.20128228862006725, -0.28288744408675459
-0.19428421630000725, -0.27645514156561246
-0.18826033564459405, -0.26981587490719772
-0.18198043639746153, -0.26380163783474853
-0.17742037886837903, -0.25701989142978832
-0.17177870852666832, -0.25137411003264276
-0.1676607819539272, -0.24506014608423055
-0.16199360421424369, -0.24014081214414063
-0.15665534056185682, -0.23531588944918358
-0.15247914863483014, -0.23002542742551757
-0.14687635890049722, -0.22596356361490599
-0.14476833135235545, -0.2198796997794128
-0.13970200813281453, -0.21598678839516161
-0.13674860529484861, -0.21096691139024237
-0.13311780940630474, -0.2066178560963694
-0.1316717710767466, -0.20108820740820654
-0.12607171994123229, -0.19842733445636362
-0.12316065271168608, -0.19424642930290226
-0.1159926997817648, -0.18481968166259577
-0.10950571193218223, -0.17598018753182121
-0.10539550542153886, -0.17082188408754639
-0.10177003284815023, -0.16570525313948092
-0.097709516850286116, -0.16117329062184105
-0.094573567020266036, -0.15637725002577429
-0.08792012122201473, -0.14732492583411361
-0.084546921429430627, -0.14220652882581675
-0.081017949585831556, -0.13751988741981247
-0.077965925151771698, -0.13287152403285152
-0.074801160716905402, -0.1285859367158082
-0.072053017983343959, -0.12433432050436011
-0.069374814068624113, -0.12030231118498325
-0.06686223871180505, -0.11641858370137204
-0.062982943267405223, -0.1100470219849603
-0.059275607667523517, -0.10418356028236708
-0.055489691595201257, -0.098908982166823201
-0.052950149138174279, -0.093434110261525483
-0.048646752363256024, -0.08939289952722973
-0.046888893725984648, -0.084350952089362607
-0.044029118468443401, -0.080295919937745097
-0.044028260611607833, -0.075020296702099643
-0.039230980725905168, -0.072685756532031576
-0.03834723243040003, -0.069947014807802965
-0.036392164390577089, -0.067919079245570835
-0.035713764770296683, -0.065325496809509609
-0.033960535624614374, -0.063428203875459666
-0.033157740285512008, -0.061131853888318766
-0.029895957961657935, -0.060260676932077928
-0.031141096833744553, -0.057076658823085324
-0.028961293645800648, -0.055817845904582164
-0.029401164206069932, -0.053256950587066143
-0.026842305698783347, -0.052374382089204197
-0.026736832857348999, -0.050275332183846722
-0.025811294201238816, -0.048689796507650485
-0.028483175822443293, -0.045276109853253921
-0.022986679176313127, -0.046255215149249018
-0.023477130550741188, -0.044140001534787032
-0.021550170453996403, -0.04211495886288219
-0.020797674916363376, -0.039655641584857015
-0.019357378178955442, -0.037724425592911004
-0.018561940940199279, -0.035614366229563821
-0.01737362301952862, -0.033854947534961433
-0.016611889523398461, -0.032010355529155099
-0.015587716131383891, -0.030428833368700836
-0.014897789212971961, -0.028793474649613238
-0.013981190517541743, -0.027386165198972634
-0.013387317807243351, -0.02591687754802674
-0.012542433986168014, -0.024674085954901059
-0.012057159403170564, -0.02333839288677364
-0.01112948625997455, -0.021583312125761367
-0.010000997234019232, -0.020107280671211036
-0.0095425802651540811, -0.018453684060770748
-0.0088218487339459667, -0.017083125512096231
-0.0080109406876032706, -0.015891260860345646
-0.0076801769353039909, -0.014581597030716154
-0.0064765614648761571, -0.013827557733403495
-0.0068749175433772854, -0.012368440980159434
-0.0061017421069994929, -0.011596757967868854
-0.0059819548790808579, -0.010580838404106174
-0.0051555796657099251, -0.010004955290554562
-0.0046781262229379783, -0.0093267944510699863
-0.0040987292596622073, -0.007503779666895305
-0.0034941107940902778, -0.0069513055226400056
-0.0037027056618931901, -0.0060682635123709971
-0.0025323472109896605, -0.0059499257944795048
-0.0026831287174204684, -0.005231380328885038
-0.0023827478180183641, -0.0047975499744223882
-0.0020271547464818882, -0.0040281101946426645
-0.0017112836055070803, -0.0033899231075773528
-0.0014053441556641571, -0.0028712200832448076
-0.0012702943777261914, -0.0023772026670254576
-0.0008954260349006613, -0.0018276570642905554
-0.00073745025109743945, -0.0015116285037253263
-0.00055690610698208663, -0.0012770051242450009
-0.00052911711463203863, -0.0010208766015651349
-0.00051281880498471686, -0.00067871451758794166
-0.0002537263733819288, -0.00055234616056498709
-0.00016724148483509757, -0.0004097947652770273
-0.00014208060203885729, -0.00029129402330241305
-2.4767117082833637e-05, -0.0002504096663580313
-0.00024698613090666234, -6.7644554757606556e-05
9.8750598889230567e-05, -0.0001874919136390929
-0.00013895873983843756, -3.2194610466440565e-05
8.0051620008395058e-05, -0.00011303910525395366
-0.00015227454519439995, 2.2240086661184932e-05
0.00011877670819965196, -9.7671728793713442e-05
-0.00013496888072530363, 3.8663435453223371e-05
0.00011890314148710974, -7.9428371013712251e-05
-0.00013724256038559864, 5.313231132841878e-05
-1.8132231153626407e-05, 2.1196098209941283e-07
0.00019106823208070732, -9.9083084004192301e-05
1.1955289665101739e-05, -8.5357350521064745e-06
5.5062072082272736e-05, -2.8454323297566475e-05
-5.1318537179544864e-05, 2.4648219398848425e-05
3.4114748794759093e-05, -1.7364335280767307e-05
1.6438806487822587e-05, -7.6773576385136266e-06
1.2739113972240299e-05, -6.0065685758559084e-06
7.0236727154288566e-07, -1.0128012428722855e-06
